experiment_id,target_id,target_column,model_id,model_label,combination_id,branches,branch_count,feature_count,oof_folds,rows,groups,records,complete_case_rows,balanced_accuracy_group_bootstrap_ci_low,balanced_accuracy_group_bootstrap_ci_high,class_0,class_1,prevalence,accuracy,balanced_accuracy,f1,precision,npv,recall_sensitivity,specificity,false_positive_rate,false_negative_rate,mcc,tn,fp,fn,tp,errors,roc_auc,average_precision,group_macro_accuracy,group_macro_sensitivity,group_macro_specificity,group_macro_balanced_accuracy,groups_with_positive_cases,groups_with_negative_cases,rank_within_target
signal_unusable__B2+B3__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B2+B3,B2+B3,2,29,5,4877,15,18,3480,0.8559158822515425,0.9996114902471372,4221,656,0.1345089194176748,0.9682181669058848,0.9404400760425515,0.8842419716206124,0.8667642752562226,0.9847401049117788,0.9024390243902439,0.978441127694859,0.02155887230514096,0.0975609756097561,0.8660677270880842,4130,91,64,592,155,0.9912010793881926,0.9635600923533986,0.956800318455075,0.9503654558002383,0.9714414155356185,0.9609034356679285,7,15,14
signal_unusable__B2+B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B2+B4,B2+B4,2,24,5,4877,15,18,3855,0.8684785197439038,1.0,4221,656,0.1345089194176748,0.963502152962887,0.9441530009649777,0.8712011577424024,0.8292011019283747,0.9869910864851843,0.9176829268292683,0.970623075100687,0.02937692489931296,0.08231707317073171,0.8514860067529644,4097,124,54,602,178,0.9903935606520244,0.943165212329299,0.9483144741272469,0.9580745341614907,0.9607712215320912,0.9594228778467909,7,15,15
signal_unusable__B2+B4__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B2+B4,B2+B4,2,24,5,4877,15,18,3855,0.8850364916009572,0.9982231427284868,4221,656,0.1345089194176748,0.9612466680336272,0.9505748695546657,0.8666196189131969,0.8068331143232589,0.9897959183673469,0.9359756097560976,0.9651741293532339,0.03482587064676617,0.06402439024390244,0.8472792013120931,4074,147,42,614,189,0.9910826240458568,0.9483130237718516,0.9440778898037812,0.9651379923119053,0.9536059351276743,0.9593719637197898,7,15,16
signal_unusable__B2+B3__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B2+B3,B2+B3,2,29,5,4877,15,18,3480,0.8475338912962225,0.9967591421712628,4221,656,0.1345089194176748,0.9690383432437975,0.9364077189545883,0.8856926570779712,0.8796992481203008,0.9831433998100665,0.8917682926829268,0.9810471452262497,0.018952854773750295,0.10823170731707317,0.8678147173216509,4141,80,71,585,151,0.9863173245271898,0.956659431145588,0.9604722988759812,0.9414134631525936,0.9767934940207057,0.9591034785866497,7,15,17
signal_unusable__B2+B4__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B2+B4,B2+B4,2,24,5,4877,15,18,3855,0.8465398787143601,0.9939494039779551,4221,656,0.1345089194176748,0.9696534754972319,0.9341881258631349,0.8870229007633588,0.8883792048929664,0.9822401136632726,0.885670731707317,0.9827055200189528,0.017294479981047144,0.11432926829268293,0.8694970618284723,4148,73,75,581,148,0.9844993239378024,0.9497735722735499,0.9631102351859938,0.9372635622635623,0.9800902012663059,0.958676881764934,7,15,18
signal_unusable__B2__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B2,B2,1,16,5,4877,15,18,3866,0.8326664688328049,0.9975587001636459,4221,656,0.1345089194176748,0.9661677260611031,0.9289556861453476,0.8747152619589977,0.8714069591527988,0.9810246679316889,0.8780487804878049,0.9798625918028903,0.02013740819710969,0.12195121951219512,0.8551671105556171,4136,85,80,576,165,0.9836356472573254,0.9430234169847247,0.9597809202869205,0.937888198757764,0.9782353608866897,0.9580617798222268,7,15,19
signal_unusable__B2__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B2,B2,1,16,5,4877,15,18,3866,0.8030960810120787,0.9982086097566463,4221,656,0.1345089194176748,0.9694484314127537,0.9257010533858003,0.8840466926070039,0.9030206677265501,0.9792843691148776,0.8658536585365854,0.9855484482350154,0.0144515517649846,0.13414634146341464,0.866715851465742,4160,61,88,568,149,0.9863310480119728,0.9440259390175708,0.9639951571235403,0.9317319154275676,0.9841213218590659,0.9579266186433167,7,15,20
signal_unusable__B2+B3+B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B2+B3+B4,B2+B3+B4,3,37,5,4877,15,18,3473,0.8638352108925196,1.0,4221,656,0.1345089194176748,0.9616567562025835,0.9430869028839542,0.8655643421998562,0.819047619047619,0.9869628198937711,0.9176829268292683,0.9684908789386402,0.03150912106135987,0.08231707317073171,0.8451421999671737,4088,133,54,602,187,0.9897675169448923,0.9410470754711077,0.9453210303729336,0.9580745341614907,0.9577777777777778,0.9579261559696343,7,15,21
signal_unusable__B2+B3+B4__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B2+B3+B4,B2+B3+B4,3,37,5,4877,15,18,3473,0.8328358711192798,0.9954515696721847,4221,656,0.1345089194176748,0.9706786959196227,0.9315617036767383,0.8895752895752895,0.9014084507042254,0.9811231713072204,0.8780487804878049,0.9850746268656716,0.014925373134328358,0.12195121951219512,0.8727735678214078,4158,63,80,576,143,0.9868716810835486,0.9536202547366849,0.9633441105266314,0.9335765075534896,0.9816112597724176,0.9575938836629536,7,15,22
signal_unusable__B1+B2__logistic_regression,signal_unusable,target_signal_unusable_binary,logistic_regression,Regularized logistic regression,B1+B2,B1+B2,2,31,5,4877,15,18,2121,0.8502483215703972,0.9930540824225533,4221,656,0.1345089194176748,0.9536600369079352,0.9326734865163151,0.839943342776204,0.7843915343915344,0.984712448434846,0.9039634146341463,0.9613835583984838,0.03861644160151623,0.09603658536585366,0.8158074549096423,4058,163,63,593,226,0.9808784908211554,0.9444152836753539,0.9449661723604292,0.9501826817683595,0.9593888002157097,0.9547857409920346,7,15,23
signal_unusable__B2+B3__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B2+B3,B2+B3,2,29,5,4877,15,18,3480,0.862835376682003,0.998585655037304,4221,656,0.1345089194176748,0.9577609185974985,0.9382612922611102,0.8530670470756063,0.8016085790884718,0.9859598160251755,0.9115853658536586,0.964937218668562,0.035062781331438045,0.08841463414634146,0.8308558750908797,4073,148,58,598,206,0.9905777442635832,0.94938522850147,0.9408069665152106,0.9540646693459992,0.9541274563579539,0.9540960628519766,7,15,24
signal_unusable__B1+B4__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B1+B4,B1+B4,2,23,5,4877,15,18,2555,0.8338896688053132,0.9969132113245959,4221,656,0.1345089194176748,0.9606315357801928,0.9289760908003536,0.8581979320531757,0.832378223495702,0.9820531227566404,0.885670731707317,0.9722814498933902,0.02771855010660981,0.11432926829268293,0.8359085777052404,4104,117,75,581,192,0.9819250871080138,0.9390409063704603,0.9502775471733097,0.9394619775054558,0.9671362645164562,0.953299121010956,7,15,25
signal_unusable__B2+B3+B4__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B2+B3+B4,B2+B3+B4,3,37,5,4877,15,18,3473,0.8582829953517276,0.9997622811148668,4221,656,0.1345089194176748,0.9538650809924134,0.9405168192140343,0.8432055749128919,0.7766367137355584,0.9875549048316252,0.9222560975609756,0.9587775408670931,0.0412224591329069,0.07774390243902439,0.8205355093854748,4047,174,51,605,225,0.989621072916486,0.9363742305798177,0.9332888409697497,0.9592496222931005,0.9450345065562457,0.9521420644246731,7,15,26
signal_unusable__B1+B2+B4__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B1+B2+B4,B1+B2+B4,3,39,5,4877,15,18,2121,0.8495506969548297,0.9932466734881485,4221,656,0.1345089194176748,0.9577609185974985,0.9311801546853422,0.8507246376811595,0.8107734806629834,0.9833855044546111,0.8948170731707317,0.9675432361999526,0.03245676380004738,0.10518292682926829,0.827557362419982,4084,137,69,587,206,0.9851995828060626,0.9519686432621288,0.9457010675264027,0.9406580493537016,0.9615228210644192,0.9510904352090603,7,15,27
signal_unusable__B1+B2+B3__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B1+B2+B3,B1+B2+B3,3,44,5,4877,15,18,1872,0.8506520482874143,0.9943849394711006,4221,656,0.1345089194176748,0.9616567562025835,0.9321433266304944,0.8621960206337509,0.8345221112696148,0.9829980842911877,0.8917682926829268,0.9725183605780621,0.027481639421937928,0.10823170731707317,0.8405782496558635,4105,116,71,585,187,0.9866741351315433,0.9504188417171665,0.9473162755091169,0.9374703852201584,0.9638227936682886,0.9506465894442235,7,15,28
signal_unusable__B1+B2+B3+B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B1+B2+B3+B4,B1+B2+B3+B4,4,52,5,4877,15,18,1872,0.8321015572534385,1.0,4221,656,0.1345089194176748,0.9561205659216732,0.9308762517262699,0.8460431654676259,0.8010899182561307,0.983586772869901,0.8963414634146342,0.9654110400379057,0.03458895996209429,0.10365853658536585,0.8223120472051431,4075,146,68,588,214,0.9878662725859669,0.924417389523436,0.9379835594368465,0.9460508645291255,0.9536507936507935,0.9498508290899594,7,15,29
signal_unusable__B1+B2+B3__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B3,B1+B2+B3,3,44,5,4877,15,18,1872,0.8119329455975881,0.9996423369245976,4221,656,0.1345089194176748,0.9591962271888456,0.9229969851670798,0.8520446096654275,0.8316400580551524,0.98018147086915,0.8734756097560976,0.9725183605780621,0.027481639421937928,0.12652439024390244,0.8287316323499534,4105,116,83,573,199,0.988627564847077,0.9504315912149468,0.9446882362789585,0.9355590062111802,0.9638347184012193,0.9496968623061997,7,15,30
signal_unusable__B1+B2__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2,B1+B2,2,31,5,4877,15,18,2121,0.8234305412268745,0.9979745029032807,4221,656,0.1345089194176748,0.9522247283165881,0.921544462646119,0.8320115356885364,0.7893296853625171,0.9809454896285577,0.8795731707317073,0.9635157545605307,0.03648424543946932,0.12042682926829268,0.8058600805738648,4067,154,79,577,233,0.9824189519880273,0.9337625567115421,0.938924362658771,0.9386645962732919,0.9570786891135857,0.9478716426934388,7,15,31
signal_unusable__B2+B3__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B2+B3,B2+B3,2,29,5,4877,15,18,3480,0.8165646100012633,0.9997206745268662,4221,656,0.1345089194176748,0.9548903014148041,0.9230843820964862,0.8398835516739447,0.8036211699164345,0.9810050492906949,0.8795731707317073,0.9665955934612651,0.033404406538734895,0.12042682926829268,0.8148166654284269,4080,141,79,577,220,0.9875741068178272,0.9496080287382948,0.937674450372439,0.9386645962732919,0.9558982104647114,0.9472814033690016,7,15,32
signal_unusable__B1+B2+B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B1+B2+B4,B1+B2+B4,3,39,5,4877,15,18,2121,0.8162593853669172,1.0,4221,656,0.1345089194176748,0.9544802132458479,0.9228474714118142,0.8386627906976745,0.8013888888888889,0.9809959105123888,0.8795731707317073,0.9661217720919213,0.03387822790807866,0.12042682926829268,0.8134241625349838,4078,143,79,577,222,0.9856820716394797,0.9104654650892244,0.9365157154080729,0.9386645962732919,0.954739475500345,0.9467020358868184,7,15,33
signal_unusable__B1+B2+B3__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B1+B2+B3,B1+B2+B3,3,44,5,4877,15,18,1872,0.8040450466783774,0.999635411678871,4221,656,0.1345089194176748,0.9550953454992823,0.9174091794222846,0.8383763837638376,0.8125894134477826,0.9789372905696505,0.8658536585365854,0.9689647003079839,0.03103529969201611,0.13414634146341464,0.8128843854014448,4090,131,88,568,219,0.987448067444427,0.9450502819850815,0.9385650799543329,0.9317319154275676,0.958742509214807,0.9452372123211873,7,15,34
signal_unusable__B1+B2__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B1+B2,B1+B2,2,31,5,4877,15,18,2121,0.7912000067433608,0.999348141421226,4221,656,0.1345089194176748,0.9520196842321099,0.909838691270708,0.8269230769230769,0.8031609195402298,0.9767998086582157,0.8521341463414634,0.9675432361999526,0.03245676380004738,0.14786585365853658,0.7995724908817203,4084,137,97,559,234,0.9832010100484799,0.920767259599043,0.9375544561538037,0.9246894409937888,0.9598610317435666,0.9422752363686777,7,15,35
signal_unusable__B2+B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B2+B4,B2+B4,2,24,5,4877,15,18,3855,0.819752103940532,0.9941478590514488,4221,656,0.1345089194176748,0.9499692433873282,0.9202414538804237,0.8254649499284692,0.7776280323450134,0.9808948004836759,0.8795731707317073,0.9609097370291401,0.03909026297085998,0.12042682926829268,0.7984519247511724,4056,165,79,577,244,0.9711284965994649,0.7844804870330958,0.9310008040638267,0.9354218702044789,0.9486776216714402,0.9420497459379595,7,15,36
signal_unusable__B1+B2+B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B4,B1+B2+B4,3,39,5,4877,15,18,2121,0.827453447517494,0.9939884344570382,4221,656,0.1345089194176748,0.9497641993028502,0.9181917791992419,0.8241206030150754,0.7788331071913162,0.9801932367149758,0.875,0.9613835583984838,0.03861644160151623,0.125,0.7967666875783247,4058,163,82,574,245,0.9666690863337204,0.7385121827737922,0.930943683176256,0.933092677657895,0.9493125423063609,0.941202609982128,7,15,37
signal_unusable__B2+B3+B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B2+B3+B4,B2+B3+B4,3,37,5,4877,15,18,3473,0.8159981717773966,0.9936774117610726,4221,656,0.1345089194176748,0.9499692433873282,0.916379015202732,0.823953823953824,0.7821917808219178,0.9795032553653243,0.8704268292682927,0.9623312011371713,0.037668798862828715,0.12957317073170732,0.7964343401090302,4062,159,85,571,244,0.9728879918063573,0.7581407888522619,0.931615512355643,0.9310928658754746,0.9499416806126071,0.9405172732440408,7,15,38
signal_unusable__B1+B2+B3+B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B3+B4,B1+B2+B3+B4,4,52,5,4877,15,18,1872,0.8194851923504731,0.9899679372691667,4221,656,0.1345089194176748,0.9489440229649375,0.9125680395929758,0.8196958725561188,0.7806896551724138,0.9783236994219653,0.8628048780487805,0.9623312011371713,0.037668798862828715,0.13719512195121952,0.7913844220477065,4062,159,90,566,249,0.9699757238777078,0.7647297382965718,0.9310743868145175,0.927485362267971,0.9499416806126071,0.9387135214402891,7,15,39
signal_unusable__B3+B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B3+B4,B3+B4,2,21,5,4877,15,18,3669,0.86261117333151,0.9786652771278354,4221,656,0.1345089194176748,0.9302850112774247,0.9256069752861708,0.7800776196636481,0.6775280898876405,0.9867067970905443,0.9192073170731707,0.9320066334991708,0.06799336650082918,0.08079268292682927,0.7519348391002197,3934,287,53,603,340,0.9658947928765004,0.7080065676765358,0.9091104241817841,0.9577504523156698,0.9186043917034332,0.9381774220095516,7,15,40
signal_unusable__B4__logistic_regression,signal_unusable,target_signal_unusable_binary,logistic_regression,Regularized logistic regression,B4,B4,1,8,5,4877,15,18,4667,0.8263585303797777,0.9822635540606061,4221,656,0.1345089194176748,0.9438179208529834,0.9076754366957316,0.8042857142857143,0.7567204301075269,0.9774981853375272,0.8582317073170732,0.95711916607439,0.04288083392561005,0.14176829268292682,0.7737220362400153,4040,181,93,563,274,0.9830809295566303,0.9289017384210854,0.9278674856881001,0.9210640656932217,0.9467497080576098,0.9339068868754158,7,15,41
signal_unusable__B1+B2+B3__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B1+B2+B3,B1+B2+B3,3,44,5,4877,15,18,1872,0.7523505169048393,0.9973257406538559,4221,656,0.1345089194176748,0.9399220832478983,0.8925499895990432,0.7875271936185642,0.7510373443983402,0.9727973038035629,0.8277439024390244,0.9573560767590619,0.042643923240938165,0.1722560975609756,0.7538451878510389,4041,180,113,543,293,0.974529212243082,0.8679690674852766,0.9203000949123453,0.911362805991962,0.946359277192379,0.9288610415921705,7,15,42
signal_unusable__B1+B2__linear_svm,signal_unusable,target_signal_unusable_binary,linear_svm,Linear support-vector machine,B1+B2,B1+B2,2,31,5,4877,15,18,2121,0.8060408601679915,0.980042970999177,4221,656,0.1345089194176748,0.9216731597293418,0.903894616638064,0.7513020833333334,0.6556818181818181,0.9802351763822867,0.8795731707317073,0.9282160625444208,0.07178393745557925,0.12042682926829268,0.7167195417080505,3918,303,79,577,382,0.9598725304950277,0.8620249977871252,0.9019126977486487,0.9360862199097494,0.9191753659784218,0.9276307929440856,7,15,43
signal_unusable__B3+B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B3+B4,B3+B4,2,21,5,4877,15,18,3669,0.821078366416748,0.9818764897653999,4221,656,0.1345089194176748,0.8989132663522658,0.9152081852641554,0.7138711549622752,0.5763823805060918,0.989238845144357,0.9375,0.8929163705283109,0.10708362947168917,0.0625,0.6853474485970021,3769,452,41,615,493,0.9635041979417663,0.7392639414473356,0.880425814932155,0.9644296329078937,0.887848268167757,0.9261389505378254,7,15,44
signal_unusable__B1+B2+B4__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B1+B2+B4,B1+B2+B4,3,39,5,4877,15,18,2121,0.7642425111054988,0.99210880451178,4221,656,0.1345089194176748,0.9288497026860775,0.8925907989090551,0.7611837577426015,0.6938519447929736,0.9747549019607843,0.8429878048780488,0.9421937929400616,0.0578062070599384,0.15701219512195122,0.7245535123413896,3977,244,103,553,347,0.9766529215132236,0.8834703319525653,0.9055745061194611,0.9191514354557834,0.9287032810994472,0.9239273582776153,7,15,45
signal_unusable__B1+B2+B3+B4__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B1+B2+B3+B4,B1+B2+B3+B4,4,52,5,4877,15,18,1872,0.7546197244824957,0.992992361736475,4221,656,0.1345089194176748,0.9274143940947304,0.8911178717330883,0.757201646090535,0.6882793017456359,0.974478527607362,0.8414634146341463,0.9407723288320303,0.059227671167969675,0.15853658536585366,0.7200228214313569,3971,250,104,552,354,0.9763927170188546,0.8741646101446224,0.9039084923557658,0.9170013463491724,0.9277387291444799,0.9223700377468261,7,15,46
signal_unusable__B1+B2__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B1+B2,B1+B2,2,31,5,4877,15,18,2121,0.7015135042974755,0.9971044533390345,4221,656,0.1345089194176748,0.9372565101496821,0.8768477949971397,0.7729970326409495,0.7528901734104047,0.967741935483871,0.7942073170731707,0.9594882729211087,0.04051172707889126,0.20579268292682926,0.7369784545574537,4050,171,135,521,306,0.9672608213288956,0.8741652616986879,0.9184426661213776,0.8952961289917811,0.9491858302600982,0.9222409796259396,7,15,47
signal_unusable__B4__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B4,B4,1,8,5,4877,15,18,4667,0.8122516693271399,0.9668630557938607,4221,656,0.1345089194176748,0.8950174287471806,0.9071638757432351,0.703016241299304,0.5674157303370787,0.9868731950643214,0.9237804878048781,0.8905472636815921,0.10945273631840796,0.07621951219512195,0.6718428791733777,3759,462,50,606,512,0.9453243726200588,0.6621258305153035,0.877359432039139,0.9532950544459496,0.886303352290416,0.9197992033681828,7,15,48
signal_unusable__B3+B4__extra_trees,signal_unusable,target_signal_unusable_binary,extra_trees,Extremely randomized trees,B3+B4,B3+B4,2,21,5,4877,15,18,3669,0.8110324399146994,0.9917866426139784,4221,656,0.1345089194176748,0.8872257535370105,0.9110311898694681,0.6923937360178971,0.5468197879858657,0.9901201602136182,0.9435975609756098,0.8784648187633263,0.12153518123667377,0.056402439024390245,0.6643780035444948,3708,513,37,619,550,0.9643407887970137,0.7773926816869194,0.8614797884138229,0.9691846702716268,0.8694870650024142,0.9193358676370205,7,15,49
signal_unusable__B4__random_forest,signal_unusable,target_signal_unusable_binary,random_forest,Random forest,B4,B4,1,8,5,4877,15,18,4667,0.8089934050091565,0.9656309926034152,4221,656,0.1345089194176748,0.8880459298749231,0.8941240371891992,0.684393063583815,0.5512104283054003,0.9831711806468577,0.9024390243902439,0.8858090499881545,0.11419095001184554,0.0975609756097561,0.6490187009939296,3739,482,64,592,546,0.9376347068374735,0.554358432416048,0.8674408997921322,0.9464916672077797,0.8783244586439475,0.9124080629258635,7,15,50
signal_unusable__B1+B3__hist_gradient_boosting,signal_unusable,target_signal_unusable_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B3,B1+B3,2,28,5,4877,15,18,1872,0.7608375786398943,0.9740179701557525,4221,656,0.1345089194176748,0.9038343243797416,0.8832891653809929,0.7052168447517285,0.6,0.9759005580923389,0.8551829268292683,0.9113954039327173,0.08860459606728263,0.1448170731707317,0.6644342619908468,3847,374,95,561,469,0.950451899908125,0.7316065670108649,0.8855992500316326,0.8994904876494679,0.9068948942621788,0.9031926909558234,7,15,51
